username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w
victor,iPad Mini 6th,Right,Regular,1714394424.830019,566.5,0.0,1474.6442777434672,317.6132365405325,0.8850623,-0.081430085,-0.4582945,0.0,0.011062006,0.9879804,-0.15418202,0.0,0.465341,0.13139105,0.87532514,0.0,0.12602669,-0.027405752,-0.34005347,1.0,0.9402136,-0.058199644,0.33557576,0.0,0.0,0.9852916,0.17088129,0.0,-0.3405852,-0.16066493,0.9263846,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.9184993,-0.06607964,0.38986227,0.0,0.0,0.9859381,0.16711141,0.0,-0.39542267,-0.15349172,0.90558344,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Right,Regular,1714394424.83002,566.5,0.0,1470.2114591917655,316.2985882674615,0.8849027,-0.0818753,-0.45852345,0.0,0.011638864,0.98800856,-0.15395994,0.0,0.46563065,0.13090286,0.87524444,0.0,0.12599798,-0.027383786,-0.34022555,1.0,0.9396075,-0.05860917,0.3371983,0.0,0.0,0.98522854,0.17124473,0.0,-0.34225386,-0.16090283,0.92572814,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.9178432,-0.06647039,0.39133814,0.0,0.0,0.98587966,0.1674557,0.0,-0.39694312,-0.15369809,0.90488297,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Right,Regular,1714394424.830021,566.5,0.0,1472.0270061117458,314.47239105051426,0.884812,-0.08193225,-0.45868805,0.0,0.011938052,0.9880819,-0.15346557,0.0,0.46579525,0.13031234,0.87524474,0.0,0.12601638,-0.02734981,-0.3404272,1.0,0.9396552,-0.058621544,0.3370635,0.0,0.0,0.9852109,0.1713463,0.0,-0.34212318,-0.16100644,0.9257585,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.91789544,-0.06649005,0.3912124,0.0,0.0,0.9858626,0.16755617,0.0,-0.39682248,-0.15379904,0.90491873,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Right,Regular,1714394424.830021,566.5,0.0,1470.7125371366035,314.13649431082206,0.88497704,-0.081800155,-0.4583931,0.0,0.011730595,0.9880525,-0.15367058,0.0,0.46548668,0.13061774,0.8753635,0.0,0.12597506,-0.027366351,-0.3404148,1.0,0.9396862,-0.05871513,0.33696046,0.0,0.0,0.9851558,0.17166273,0.0,-0.34203774,-0.1613091,0.9257373,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.91793257,-0.066598974,0.3911065,0.0,0.0,0.9858096,0.1678671,0.0,-0.3967363,-0.15409069,0.9049068,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Right,Regular,1714394424.8300219,566.5,0.0,1471.9694395234264,314.7889833798793,0.8856396,-0.08176294,-0.45711845,0.0,0.011484736,0.9879329,-0.15445657,0.0,0.4642312,0.13154298,0.8758915,0.0,0.12599593,-0.027393334,-0.34040976,1.0,0.9403101,-0.058573533,0.33524007,0.0,0.0,0.985077,0.17211379,0.0,-0.34031862,-0.16184036,0.926278,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.91861254,-0.06651369,0.3895212,0.0,0.0,0.98573214,0.1683212,0.0,-0.39515927,-0.15462199,0.90550596,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Right,Regular,1714394424.830023,566.5,0.0,1474.2494397980022,315.6620686672569,0.8861469,-0.081609055,-0.45616192,0.0,0.0110726515,0.9878188,-0.15521455,0.0,0.46327206,0.13249196,0.8762562,0.0,0.12597664,-0.027409283,-0.3403375,1.0,0.94098127,-0.058382496,0.33338535,0.0,0.0,0.9850104,0.17249517,0.0,-0.33845872,-0.16231473,0.9268763,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.9193386,-0.06638077,0.38782752,0.0,0.0,0.9856663,0.16870718,0.0,-0.39346737,-0.15509902,0.906161,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Right,Regular,1714394424.830023,566.5,0.0,1482.9862692694026,316.12961789942165,0.8864145,-0.08139546,-0.45568,0.0,0.010556113,0.9877172,-0.15589584,0.0,0.4627721,0.1333781,0.87638605,0.0,0.12592033,-0.02743895,-0.3402285,1.0,0.942196,-0.05787173,0.3300265,0.0,0.0,0.98497105,0.17271939,0.0,-0.33506215,-0.16273552,0.9280358,0.0,-0.031948093,0.030824816,0.02469438,1.0,0.9206629,-0.065951616,0.38474703,0.0,0.0,0.98562443,0.16895133,0.0,-0.39035866,-0.15554722,0.90742785,0.0,0.03198428,0.030895036,0.02469,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.9806252,1133.0,0.0,1315.9939159793178,214.22587916677392,0.9975069,0.03413727,-0.06176129,0.0,-0.043056507,0.9878391,-0.14939815,0.0,0.05591018,0.15168492,0.9868462,0.0,0.082917444,-0.020767413,-0.33016542,1.0,0.98472834,0.037169527,-0.17008376,0.0,0.0,0.9769435,0.21349792,0.0,0.17409784,-0.21023746,0.9620239,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.99441814,0.022744972,-0.1030294,0.0,0.0,0.97648805,0.21557142,0.0,0.10551014,-0.21436815,0.97103757,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.980628,1133.0,0.0,1315.967427698646,213.8292601952168,0.9974985,0.03386147,-0.062047835,0.0,-0.042841062,0.9878112,-0.14964503,0.0,0.05622439,0.15192893,0.98679084,0.0,0.082934886,-0.020764248,-0.3301576,1.0,0.98478955,0.037155595,-0.16973172,0.0,0.0,0.9768677,0.21384393,0.0,0.17375097,-0.21059129,0.9620092,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.99445724,0.022701528,-0.10266066,0.0,0.0,0.97641194,0.21591564,0.0,0.105140716,-0.2147189,0.971,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.980629,1133.0,0.0,1314.7895120260284,211.70608584230808,0.9974982,0.03369222,-0.062146306,0.0,-0.042705704,0.98777133,-0.14994717,0.0,0.056334272,0.15222603,0.9867389,0.0,0.08296065,-0.020804485,-0.3300988,1.0,0.9848732,0.037201762,-0.169236,0.0,0.0,0.976681,0.21469577,0.0,0.17327665,-0.2114481,0.9619069,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.99451274,0.022677511,-0.10212876,0.0,0.0,0.976223,0.21676861,0.0,0.10461622,-0.21557914,0.9708662,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.98063,1133.0,0.0,1314.5276892372945,207.8913072509559,0.99746346,0.033403963,-0.06285427,0.0,-0.04250944,0.9878294,-0.1496192,0.0,0.057091393,0.15191159,0.9867438,0.0,0.08296631,-0.020870734,-0.33007744,1.0,0.9850168,0.03713717,-0.16841267,0.0,0.0,0.97653925,0.21533951,0.0,0.17245868,-0.21211302,0.9619075,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.9946046,0.02255355,-0.10125765,0.0,0.0,0.97608113,0.21740673,0.0,0.10373897,-0.21623375,0.9708148,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.9806309,1133.0,0.0,1315.6756741090085,205.96038809043216,0.9974121,0.033436283,-0.06364957,0.0,-0.042656604,0.987839,-0.14951478,0.0,0.05787629,0.1518429,0.98670876,0.0,0.08296408,-0.020925608,-0.33005822,1.0,0.985095,0.03710381,-0.16796148,0.0,0.0,0.9764584,0.21570615,0.0,0.1720109,-0.21249107,0.9619043,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.9946541,0.02248765,-0.10078485,0.0,0.0,0.9760001,0.2177703,0.0,0.10326316,-0.21660613,0.9707825,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.9806309,1133.0,0.0,1316.4907863994283,203.8051194082799,0.99738467,0.03361857,-0.063978344,0.0,-0.042862345,0.9878937,-0.14909226,0.0,0.058191553,0.15144461,0.9867512,0.0,0.08294751,-0.020943666,-0.33000922,1.0,0.9850952,0.037147943,-0.16795105,0.0,0.0,0.97640145,0.21596356,0.0,0.17201024,-0.21274467,0.9618484,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.99465424,0.022514002,-0.10077688,0.0,0.0,0.97594213,0.21802981,0.0,0.10326111,-0.21686429,0.97072506,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.9806318,1133.0,0.0,1316.1523675355386,200.84443247705462,0.9973577,0.033402275,-0.06451116,0.0,-0.042698093,0.98797953,-0.14857161,0.0,0.058773078,0.1509336,0.98679525,0.0,0.08296367,-0.02093176,-0.330055,1.0,0.9852309,0.037047155,-0.16717498,0.0,0.0,0.976314,0.21635808,0.0,0.17123073,-0.21316269,0.9618948,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.9947399,0.022372939,-0.09995909,0.0,0.0,0.97585547,0.2184169,0.0,0.10243226,-0.21726803,0.9707225,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.980633,1133.0,0.0,1316.1509331521088,199.95652522756828,0.99736696,0.03340142,-0.064369544,0.0,-0.042653307,0.9880381,-0.14819315,0.0,0.05864965,0.15054853,0.9868615,0.0,0.0829863,-0.020885354,-0.3299924,1.0,0.98520494,0.037089895,-0.16731921,0.0,0.0,0.9763008,0.21641803,0.0,0.1713808,-0.2132161,0.9618563,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.9947242,0.02241261,-0.10010617,0.0,0.0,0.97584146,0.21847956,0.0,0.10258446,-0.21732692,0.9706932,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.980633,1133.0,0.0,1317.6617214060204,198.26329535457091,0.9973861,0.03322927,-0.06416054,0.0,-0.042404383,0.9881669,-0.14740328,0.0,0.058503266,0.14973867,0.98699313,0.0,0.08305688,-0.020824473,-0.3299946,1.0,0.9851295,0.037164453,-0.16774558,0.0,0.0,0.9763253,0.21630731,0.0,0.17181319,-0.21309073,0.9618069,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.9946766,0.022502543,-0.10055897,0.0,0.0,0.9758652,0.21837385,0.0,0.10304596,-0.21721135,0.9706703,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Middle,Regular,1714394430.980634,1133.0,0.0,1318.7009800137496,197.31182101275039,0.9974285,0.032827895,-0.06370948,0.0,-0.041912682,0.9882545,-0.1469573,0.0,0.05813692,0.14924963,0.987089,0.0,0.08312064,-0.02079641,-0.32996532,1.0,0.98502326,0.037274584,-0.16834436,0.0,0.0,0.97635293,0.21618275,0.0,0.17242163,-0.21294504,0.96173036,0.0,-0.03194777,0.030813769,0.024697788,1.0,0.99461055,0.022629138,-0.10118159,0.0,0.0,0.9758913,0.21825689,0.0,0.1036812,-0.21708061,0.9706318,0.0,0.031982955,0.030883128,0.024692137,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.5141978,1133.0,0.0,1115.24420929706,1272.5082122922881,0.99614453,0.03389081,-0.08091579,0.0,-0.07148439,0.8482456,-0.52475643,0.0,0.050852016,0.52851737,0.84739804,0.0,0.08160537,-0.00453805,-0.3516418,1.0,0.9975229,0.024882725,-0.065794714,0.0,0.0,0.9353454,0.35373574,0.0,0.07034269,-0.35285947,0.9330284,0.0,-0.03191873,0.030896509,0.024611438,1.0,1.0,-6.418392e-05,0.00016926561,0.0,0.0,0.93503463,0.35455632,0.0,-0.00018102603,-0.35455632,0.93503463,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.5142,1133.0,0.0,1109.6422726244439,1264.8640961177707,0.99618566,0.034361158,-0.08020985,0.0,-0.071420714,0.84918475,-0.523244,0.0,0.050133683,0.52697676,0.84839976,0.0,0.08165369,-0.004467055,-0.35148427,1.0,0.99756485,0.024684703,-0.06522942,0.0,0.0,0.9352705,0.35393342,0.0,0.06974391,-0.35307157,0.93299305,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.9999997,-0.00027780762,0.00073219655,0.0,0.0,0.93496454,0.3547412,0.0,-0.0007831276,-0.35474107,0.93496424,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514202,1133.0,0.0,1103.6725600404063,1256.0073521916322,0.99621785,0.035085652,-0.079493456,0.0,-0.07154929,0.85033727,-0.52135146,0.0,0.049304258,0.52506727,0.84963155,0.0,0.08172113,-0.0043562367,-0.35138306,1.0,0.99761504,0.024446115,-0.064549424,0.0,0.0,0.9351807,0.35417104,0.0,0.069023475,-0.35332635,0.9329504,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.9999988,-0.00053497986,0.0014089969,0.0,0.0,0.93488026,0.35496324,0.0,-0.0015071415,-0.35496283,0.9348791,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514203,1133.0,0.0,1102.0538105270057,1248.5609896793142,0.9962751,0.03525761,-0.0786945,0.0,-0.071165875,0.85153294,-0.519449,0.0,0.04869643,0.52311456,0.8508701,0.0,0.08175858,-0.00431645,-0.35129726,1.0,0.9975843,0.02458428,-0.06497071,0.0,0.0,0.9352825,0.35390177,0.0,0.06946639,-0.35304686,0.9330232,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.9999994,-0.00037532934,0.0009893478,0.0,0.0,0.93497884,0.35470337,0.0,-0.0010581498,-0.3547032,0.93497837,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514204,1133.0,0.0,1104.729987504914,1243.5105256227057,0.99626374,0.03490782,-0.078995295,0.0,-0.07094312,0.8524136,-0.51803297,0.0,0.04925331,0.52170146,0.85170513,0.0,0.08177683,-0.0043300763,-0.35126564,1.0,0.99755824,0.024691956,-0.065328486,0.0,0.0,0.9354138,0.35355473,0.0,0.06983913,-0.35269144,0.9331297,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.99999976,-0.000240524,0.00063470274,0.0,0.0,0.9351076,0.354364,0.0,-0.00067874836,-0.35436392,0.93510735,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514205,1133.0,0.0,1108.1256512112504,1240.5299724809765,0.9962111,0.034424614,-0.079864636,0.0,-0.070932575,0.85295725,-0.5171385,0.0,0.050318893,0.5208441,0.8521673,0.0,0.08179649,-0.0044198474,-0.3512011,1.0,0.99755955,0.024652625,-0.06532482,0.0,0.0,0.9355935,0.3530792,0.0,0.0698218,-0.3522175,0.93331015,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.99999976,-0.00024990638,0.00066047686,0.0,0.0,0.93528813,0.35388744,0.0,-0.00070617476,-0.35388735,0.9352879,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514205,1133.0,0.0,1109.2157826179596,1236.4332777796767,0.9961214,0.034011707,-0.081151135,0.0,-0.071179055,0.8536691,-0.51592886,0.0,0.05172865,0.51970404,0.8527789,0.0,0.08181263,-0.0044813035,-0.3511382,1.0,0.9976296,0.024263348,-0.06439397,0.0,0.0,0.9357757,0.35259593,0.0,0.068813466,-0.35176012,0.9335575,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.99999845,-0.0006119581,0.00161999,0.0,0.0,0.93547934,0.3533813,0.0,-0.0017317217,-0.35338077,0.935478,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514206,1133.0,0.0,1111.9531599555428,1233.4048162313898,0.9960555,0.033952232,-0.08198033,0.0,-0.071506664,0.85417646,-0.51504314,0.0,0.052538797,0.5188737,0.85323495,0.0,0.08185388,-0.0045034518,-0.3510243,1.0,0.9976334,0.024223147,-0.06434784,0.0,0.0,0.93588513,0.35230526,0.0,0.068756126,-0.3514715,0.93367034,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.99999833,-0.0006338241,0.0016794616,0.0,0.0,0.9355898,0.35308897,0.0,-0.0017950833,-0.35308838,0.93558824,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.5142078,1133.0,0.0,1107.9321050737788,1227.7291522504777,0.9960267,0.03422965,-0.082214765,0.0,-0.071781784,0.8549833,-0.51366425,0.0,0.052709702,0.5175248,0.85404325,0.0,0.08191562,-0.0045407233,-0.3508786,1.0,0.997717,0.023769995,-0.0632126,0.0,0.0,0.9360111,0.35197058,0.0,0.06753404,-0.35116705,0.9338742,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.9999954,-0.0010702745,0.0028392605,0.0,0.0,0.9357263,0.35272706,0.0,-0.0030342853,-0.35272545,0.935722,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Top,Regular,1714394436.514209,1133.0,0.0,1104.2946999467265,1222.9741711804247,0.99599636,0.034715123,-0.0823765,0.0,-0.072206356,0.8556899,-0.51242656,0.0,0.052699775,0.5163231,0.85477084,0.0,0.082056545,-0.0046198335,-0.35082743,1.0,0.997805,0.02327873,-0.061994944,0.0,0.0,0.9361771,0.35152888,0.0,0.066221386,-0.35075727,0.93412215,0.0,-0.03191873,0.030896509,0.024611438,1.0,0.9999904,-0.0015411414,0.0040946347,0.0,0.0,0.9359036,0.35225606,0.0,-0.0043750596,-0.3522527,0.93589467,0.0,0.031949595,0.030959731,0.024597585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.514254,1133.0,0.0,1743.916106505657,-482.5301989542219,0.9997034,-0.012554822,-0.020869961,0.0,0.01654013,0.97895986,0.20338118,0.0,0.017877493,-0.20366606,0.9788772,0.0,0.08429156,-0.048928484,-0.321379,1.0,0.9384615,-0.007390003,-0.3453047,0.0,0.0,0.99977106,-0.021396497,0.0,0.34538376,0.02007979,0.93824667,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.95701766,-0.006309655,-0.28996083,0.0,0.0,0.9997633,-0.02175522,0.0,0.29002944,0.02082013,0.95679116,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.514257,1133.0,0.0,1751.1545790462046,-482.7492771167456,0.9996864,-0.01309821,-0.021343034,0.0,0.017185142,0.97876453,0.20426698,0.0,0.018214295,-0.2045697,0.9786825,0.0,0.08430699,-0.048853196,-0.32134503,1.0,0.937922,-0.007755553,-0.3467595,0.0,0.0,0.99974996,-0.022360206,0.0,0.3468462,0.02097213,0.9376875,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.956533,-0.006631404,-0.2915483,0.0,0.0,0.9997414,-0.02273959,0.0,0.2916237,0.02175117,0.9562857,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.514258,1133.0,0.0,1751.9035184477257,-485.7197895744655,0.9996728,-0.0131512685,-0.021943385,0.0,0.017383842,0.97850025,0.20551185,0.0,0.018768879,-0.20582603,0.9784086,0.0,0.08432138,-0.048787612,-0.32133695,1.0,0.93808794,-0.007819072,-0.3463087,0.0,0.0,0.9997452,-0.022572575,0.0,0.34639695,0.021175062,0.93784904,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9566791,-0.006683391,-0.2910677,0.0,0.0,0.9997364,-0.022955587,0.0,0.2911444,0.02196113,0.956427,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.5142589,1133.0,0.0,1749.677929117924,-486.5548876073417,0.99966174,-0.012885853,-0.022592565,0.0,0.01726616,0.97841334,0.20593475,0.0,0.019451328,-0.20625526,0.9783048,0.0,0.08431004,-0.048750497,-0.3213257,1.0,0.9385199,-0.007776043,-0.34513766,0.0,0.0,0.9997463,-0.022524549,0.0,0.34522524,0.021139737,0.93828183,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.95706564,-0.006639574,-0.2897951,0.0,0.0,0.9997376,-0.02290526,0.0,0.28987113,0.02192184,0.9568146,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.5142589,1133.0,0.0,1745.8119788977103,-482.1344047531369,0.99965733,-0.012734916,-0.022869831,0.0,0.017158136,0.9785972,0.20506842,0.0,0.019768922,-0.20539059,0.97848034,0.0,0.084310785,-0.048746448,-0.32134578,1.0,0.9389558,-0.007885007,-0.3439476,0.0,0.0,0.9997373,-0.022919005,0.0,0.34403795,0.021519933,0.93870914,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9574498,-0.006726099,-0.2885213,0.0,0.0,0.9997283,-0.023305982,0.0,0.28859967,0.022314312,0.9571898,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.51426,1133.0,0.0,1748.1934378935596,-481.87870200037014,0.9996547,-0.012618984,-0.023048602,0.0,0.017070485,0.97871035,0.20453544,0.0,0.01997687,-0.20485829,0.9785878,0.0,0.08426241,-0.048735272,-0.32133976,1.0,0.9387624,-0.007728263,-0.34447843,0.0,0.0,0.99974847,-0.022429036,0.0,0.3445651,0.021055536,0.9385263,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9572799,-0.0065949564,-0.28908783,0.0,0.0,0.9997399,-0.02280705,0.0,0.28916305,0.02183273,0.9570309,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.514261,1133.0,0.0,1739.0499129070072,-479.65435580287397,0.9996652,-0.012374765,-0.02272172,0.0,0.016750526,0.97885954,0.20384665,0.0,0.019718882,-0.20415907,0.978739,0.0,0.08421523,-0.04871931,-0.32127875,1.0,0.9394093,-0.0075462,-0.34271446,0.0,0.0,0.9997577,-0.022013579,0.0,0.34279752,0.02067976,0.9391817,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9578526,-0.0064292583,-0.2871882,0.0,0.0,0.9997495,-0.022381308,0.0,0.28726014,0.021437995,0.9576127,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.514262,1133.0,0.0,1736.1832498096107,-479.128223960794,0.999666,-0.012679527,-0.022514274,0.0,0.017004682,0.97887456,0.20375258,0.0,0.019455131,-0.20406735,0.97876346,0.0,0.08417427,-0.04872433,-0.32122552,1.0,0.9395141,-0.007560957,-0.34242684,0.0,0.0,0.99975634,-0.022075124,0.0,0.34251028,0.020739889,0.9392851,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9579476,-0.006440082,-0.28687075,0.0,0.0,0.99974805,-0.022443764,0.0,0.28694302,0.021499952,0.95770633,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.514262,1133.0,0.0,1735.1307948743265,-481.54573379351393,0.99967295,-0.012523893,-0.022296997,0.0,0.016821606,0.9787333,0.20444685,0.0,0.019262388,-0.20475511,0.97862375,0.0,0.084122375,-0.048718333,-0.32111853,1.0,0.93944883,-0.0074813943,-0.3426073,0.0,0.0,0.9997616,-0.02183144,0.0,0.34268895,0.020509524,0.93922496,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9578916,-0.0063730166,-0.28705963,0.0,0.0,0.99975365,-0.022195552,0.0,0.28713036,0.02126093,0.95765555,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Down,Regular,1714394441.5142632,1133.0,0.0,1727.3717367742943,-484.1214083057689,0.9996751,-0.012230723,-0.022365492,0.0,0.016556056,0.97865915,0.20482254,0.0,0.019383067,-0.20512627,0.9785437,0.0,0.084103234,-0.04873367,-0.32103273,1.0,0.9401493,-0.0071877358,-0.3406869,0.0,0.0,0.9997775,-0.021093082,0.0,0.34076267,0.019830646,0.9399401,0.0,-0.03188392,0.03087938,0.024578618,1.0,0.9585217,-0.0061110244,-0.284954,0.0,0.0,0.99977016,-0.021440722,0.0,0.28501952,0.020551398,0.9583014,0.0,0.031918623,0.030944958,0.024565585,1.0
victor,iPad Mini 6th,Left,Regular,1714394446.6146998,1133.0,0.0,463.8958575688009,514.378226054583,0.9355122,0.15460119,0.31767192,0.0,-0.08252289,0.96992016,-0.22900867,0.0,-0.34352136,0.1880252,0.92013025,0.0,0.039679203,-0.024553316,-0.34513763,1.0,0.90829784,0.08304743,-0.40999773,0.0,0.0,0.9800959,0.19852413,0.0,0.41832405,-0.18031906,0.89021903,0.0,-0.031881347,0.030884327,0.024584636,1.0,0.9305969,0.074401036,-0.3584048,0.0,0.0,0.9791256,0.2032561,0.0,0.36604577,-0.18914948,0.9111712,0.0,0.03191373,0.030949162,0.02457183,1.0
victor,iPad Mini 6th,Left,Regular,1714394446.6147032,1133.0,0.0,466.8041177856641,518.4662068765464,0.935611,0.15497038,0.31720078,0.0,-0.083035916,0.9698957,-0.22892687,0.0,-0.34312856,0.18784742,0.92031306,0.0,0.039711133,-0.024508603,-0.34510294,1.0,0.90810025,0.08265263,-0.41051477,0.0,0.0,0.9803274,0.19737814,0.0,0.41875267,-0.17923915,0.89023566,0.0,-0.031881347,0.030884327,0.024584636,1.0,0.9304057,0.07407145,-0.35896865,0.0,0.0,0.9793674,0.20208775,0.0,0.3665311,-0.1880236,0.91120905,0.0,0.03191373,0.030949162,0.02457183,1.0
victor,iPad Mini 6th,Left,Regular,1714394446.6147041,1133.0,0.0,468.2431868680819,522.5544028560242,0.9357351,0.15530631,0.31666958,0.0,-0.08334416,0.9697726,-0.22933595,0.0,-0.34271476,0.18820517,0.9203941,0.0,0.039742183,-0.024419036,-0.34498817,1.0,0.90810144,0.08242409,-0.4105583,0.0,0.0,0.9804369,0.19683349,0.0,0.41875035,-0.17874478,0.89033616,0.0,-0.031881347,0.030884327,0.024584636,1.0,0.9304067,0.07386701,-0.3590083,0.0,0.0,0.97948205,0.20153128,0.0,0.36652872,-0.18750606,0.9113167,0.0,0.03191373,0.030949162,0.02457183,1.0
victor,iPad Mini 6th,Left,Regular,1714394446.614705,1133.0,0.0,467.822816897565,524.1781607582344,0.9358426,0.1554441,0.31628475,0.0,-0.08350843,0.9697203,-0.22949745,0.0,-0.34238172,0.18836102,0.9204863,0.0,0.03982103,-0.024325747,-0.34490585,1.0,0.9083767,0.08225196,-0.40998352,0.0,0.0,0.9804631,0.19670305,0.0,0.41815293,-0.17868046,0.8906298,0.0,-0.031881347,0.030884327,0.024584636,1.0,0.9306704,0.0736819,-0.35836253,0.0,0.0,0.9795103,0.20139432,0.0,0.36585885,-0.18743172,0.91160125,0.0,0.03191373,0.030949162,0.02457183,1.0
