username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w,lookAtPointX, lookAtPointY, lookAtPointZ
victor,iPad Mini 6th,Middle,Regular,1715694052.194977,566.5,0.0,854.3548216735285,75.21490407342043,0.9999996,0.00032785189,-0.00090967567,0.0,-0.0003350999,0.9999682,-0.007978851,0.0,0.00090699847,0.007979154,0.99996775,0.0,0.07668932,-0.005303257,-0.37874833,1.0,0.99723464,0.009427825,-0.07371689,0.0,0.0,0.99192077,0.12685907,0.0,0.074317314,-0.12650825,0.98917776,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.9999831,0.0007404825,-0.005771483,0.0,0.0,0.9918698,0.12725711,0.0,0.0058187908,-0.12725495,0.991853,0.0,0.03148788,0.030554347,0.025452271,1.0,0.03681683,-0.08694531,0.941255
victor,iPad Mini 6th,Middle,Regular,1715694052.211633,566.5,0.0,855.1947966100663,73.97442537686953,0.99999917,0.0005336295,-0.0011472801,0.0,-0.0005422995,0.9999711,-0.007569284,0.0,0.0011432087,0.007569905,0.9999707,0.0,0.0767042,-0.005313377,-0.37877622,1.0,0.99724174,0.009406103,-0.07362414,0.0,0.0,0.99193746,0.12672834,0.0,0.074222565,-0.12637879,0.9892014,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.9999836,0.0007276447,-0.005677404,0.0,0.0,0.9918867,0.12712519,0.0,0.005723843,-0.12712312,0.99187046,0.0,0.03148788,0.030554347,0.025452271,1.0,0.03672992,-0.08682245,0.94126266
victor,iPad Mini 6th,Middle,Regular,1715694052.2282739,566.5,0.0,855.7926476236404,75.48523753717188,0.9999991,0.00049516506,-0.001195312,0.0,-0.00050429045,0.9999706,-0.0076456014,0.0,0.0011914476,0.007646201,0.99997,0.0,0.07672364,-0.0053184247,-0.37884572,1.0,0.9972398,0.009381699,-0.073652945,0.0,0.0,0.99198496,0.12635618,0.0,0.074248046,-0.12600742,0.9892469,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.9999833,0.00073033955,-0.005715471,0.0,0.0,0.9919343,0.12675224,0.0,0.0057619447,-0.12675016,0.99191785,0.0,0.03148788,0.030554347,0.025452271,1.0,0.03676577,-0.08649366,0.94142824
victor,iPad Mini 6th,Middle,Regular,1715694052.244997,566.5,0.0,855.0873134783874,77.65184980161547,0.9999992,0.0006243677,-0.0010453445,0.0,-0.00063276093,0.9999674,-0.00804798,0.0,0.0010402919,0.008048639,0.9999671,0.0,0.07671031,-0.005310082,-0.37880483,1.0,0.9972374,0.009377327,-0.07368472,0.0,0.0,0.9919991,0.12624462,0.0,0.07427902,-0.12589586,0.98925865,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.99998313,0.00073446665,-0.005752916,0.0,0.0,0.99194854,0.12664066,0.0,0.005799611,-0.12663855,0.99193186,0.0,0.03148788,0.030554347,0.025452271,1.0,0.03680077,-0.08639993,0.94151396
victor,iPad Mini 6th,Middle,Regular,1715694052.261626,566.5,0.0,853.4223768185443,79.53591243676311,0.99999934,0.0009234609,-0.00077444257,0.0,-0.00092985283,0.9999651,-0.00829404,0.0,0.00076671643,0.008294756,0.9999654,0.0,0.07672002,-0.0052885152,-0.3788009,1.0,0.99725217,0.009339338,-0.07349087,0.0,0.0,0.9920217,0.12606771,0.0,0.07408192,-0.1257213,0.9892958,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.99998426,0.000709259,-0.0055634654,0.0,0.0,0.9919715,0.1264616,0.0,0.0056084935,-0.1264596,0.9919559,0.0,0.03148788,0.030554347,0.025452271,1.0,0.036626253,-0.086244665,0.9416155
victor,iPad Mini 6th,Middle,Regular,1715694052.278316,566.5,0.0,851.4807954078584,82.55189484921027,0.99999934,0.0009257046,-0.0005970934,0.0,-0.00093101116,0.99995947,-0.008948429,0.0,0.0005888251,0.008948977,0.99995977,0.0,0.076722175,-0.005294322,-0.37878847,1.0,0.99727553,0.009289768,-0.073178545,0.0,0.0,0.99203837,0.1259359,0.0,0.07376584,-0.1255928,0.98933566,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.99998593,0.00066809636,-0.0052462677,0.0,0.0,0.99198854,0.12632674,0.0,0.005288637,-0.12632498,0.9919747,0.0,0.03148788,0.030554347,0.025452271,1.0,0.036333118,-0.08611589,0.9415997
victor,iPad Mini 6th,Middle,Regular,1715694052.295028,566.5,0.0,851.6681258838008,84.81559096546619,0.9999994,0.0008294976,-0.00059765414,0.0,-0.0008351557,0.9999542,-0.0095302025,0.0,0.0005896771,0.009530698,0.9999543,0.0,0.076714195,-0.0053094868,-0.37876487,1.0,0.99726796,0.009300334,-0.0732805,0.0,0.0,0.99204236,0.12590423,0.0,0.07386831,-0.12556027,0.98933214,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.99998546,0.00068183726,-0.0053554997,0.0,0.0,0.9919926,0.12629588,0.0,0.0053987294,-0.12629405,0.99197817,0.0,0.03148788,0.030554347,0.025452271,1.0,0.03643447,-0.086098485,0.94169015
victor,iPad Mini 6th,Middle,Regular,1715694052.3116078,566.5,0.0,850.3177973229116,84.52221174127476,0.9999997,0.00049817725,-0.00038357195,0.0,-0.0005018785,0.9999527,-0.009710843,0.0,0.00037873007,0.0097110355,0.9999527,0.0,0.076731496,-0.0053416034,-0.3788456,1.0,0.9972842,0.009282233,-0.07306171,0.0,0.0,0.9920259,0.1260334,0.0,0.07364899,-0.12569113,0.9893318,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.99998665,0.00065441115,-0.0051348074,0.0,0.0,0.99197644,0.12642352,0.0,0.00517634,-0.12642184,0.9919632,0.0,0.03148788,0.030554347,0.025452271,1.0,0.036230613,-0.08621602,0.9416732
victor,iPad Mini 6th,Middle,Regular,1715694052.328319,566.5,0.0,850.4051990865722,85.07284763361525,0.9999998,5.4394714e-05,-0.00046359428,0.0,-5.9025457e-05,0.99994993,-0.009993907,0.0,0.0004629996,0.009993939,0.99995,0.0,0.076728985,-0.0053788405,-0.37884793,1.0,0.9972858,0.009282001,-0.07303908,0.0,0.0,0.99202144,0.12606874,0.0,0.073626496,-0.12572658,0.989329,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.99998665,0.0006530533,-0.005122703,0.0,0.0,0.9919719,0.12645873,0.0,0.0051641613,-0.12645705,0.9919587,0.0,0.03148788,0.030554347,0.025452271,1.0,0.036220178,-0.08626689,0.94181305
victor,iPad Mini 6th,Middle,Regular,1715694052.3450031,566.5,0.0,852.9736060561158,82.0894018186359,0.9999998,1.0547607e-05,-0.00073401205,0.0,-1.7532426e-05,0.99995464,-0.009516188,0.0,0.0007338905,0.009516197,0.9999545,0.0,0.076771535,-0.0053986013,-0.37899825,1.0,0.9972725,0.00931674,-0.07321697,0.0,0.0,0.99200094,0.1262305,0.0,0.07380736,-0.1258862,0.98929524,0.0,-0.03143114,0.030502338,0.025462423,1.0,0.9999857,0.0006768356,-0.0053022816,0.0,0.0,0.991951,0.12662242,0.0,0.005345306,-0.1266206,0.9919368,0.0,0.03148788,0.030554347,0.025452271,1.0,0.036386095,-0.08641867,0.94179726
