username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w,lookAtPointX, lookAtPointY, lookAtPointZ
lucas,iPad Mini 6th,Top,Arms Extended,1715166855.8612928,1133.0,0.0,856.9304005602214,2498.438244590609,0.9912932,0.06531884,0.1143294,0.0,-0.03314167,0.9641016,-0.263457,0.0,-0.12743387,0.25737414,0.9578721,0.0,0.065099075,0.10029937,-0.71144706,1.0,0.99576867,0.025942046,-0.08815685,0.0,0.0,0.95932555,0.28230214,0.0,0.091894604,-0.28110766,0.9552664,0.0,-0.03368943,0.03095304,0.025848294,1.0,0.9998347,0.0051498488,-0.01743257,0.0,0.0,0.9590279,0.28331155,0.0,0.018177332,-0.28326473,0.95886946,0.0,0.033641316,0.030907234,0.025825629,1.0,0.050160278,-0.23755647,0.9344426
lucas,iPad Mini 6th,Top,Arms Extended,1715166855.8779821,1133.0,0.0,858.5639720357309,2489.5469798365916,0.9913092,0.0652852,0.11420801,0.0,-0.0332637,0.9643498,-0.2625311,0.0,-0.12727588,0.25645056,0.9581408,0.0,0.065162614,0.10034704,-0.71118003,1.0,0.9957765,0.02587997,-0.08808861,0.0,0.0,0.9594493,0.28188115,0.0,0.091811635,-0.2806906,0.955397,0.0,-0.03368943,0.03095304,0.025848294,1.0,0.99983597,0.0051229293,-0.017369704,0.0,0.0,0.9591531,0.28288758,0.0,0.018109418,-0.28284118,0.95899576,0.0,0.033641316,0.030907234,0.025825629,1.0,0.05010211,-0.23717761,0.9346398
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.2951322,1133.0,0.0,2390.06816519527,-997.9931927083985,0.9957101,0.033912737,0.08608882,0.0,-0.05559588,0.9630093,0.26367065,0.0,-0.07396255,-0.26732567,0.9607635,0.0,0.06769865,0.050041553,-0.66124964,1.0,0.98370147,-0.0121432,-0.17939897,0.0,0.0,0.997717,-0.06753371,0.0,0.17980947,0.066433005,0.9814557,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.9940751,-0.0074223867,-0.108442225,0.0,0.0,0.9976658,-0.06828578,0.0,0.10869594,0.0678812,0.9917548,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13376848,0.09400701,0.94173825
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.311926,1133.0,0.0,2480.501641673366,-952.3466175681965,0.99562097,0.033580918,0.087243065,0.0,-0.05564284,0.962806,0.26440233,0.0,-0.07511926,-0.26809895,0.9604583,0.0,0.067728534,0.05010312,-0.66143465,1.0,0.98219013,-0.013441266,-0.18740834,0.0,0.0,0.99743783,-0.071538046,0.0,0.18788975,0.07026396,0.9796736,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.9931156,-0.008477663,-0.11683192,0.0,0.0,0.9973777,-0.072372615,0.0,0.11713909,0.07187437,0.99051136,0.0,0.033613615,0.030939758,0.025775272,1.0,0.14179902,0.0979562,0.9429806
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.328442,1133.0,0.0,2481.8126681282765,-1001.8212752060629,0.9956787,0.034615986,0.086172245,0.0,-0.056198146,0.9633306,0.26236582,0.0,-0.07393032,-0.2660748,0.96111304,0.0,0.06768001,0.049684428,-0.6611827,1.0,0.98244953,-0.012331029,-0.18611997,0.0,0.0,0.9978124,-0.06610818,0.0,0.186528,0.06494796,0.9803004,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.99328995,-0.0077344216,-0.115391515,0.0,0.0,0.9977611,-0.066877574,0.0,0.11565044,0.066428825,0.99106604,0.0,0.033613615,0.030939758,0.025775272,1.0,0.14028487,0.09276332,0.94194543
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.345063,1133.0,0.0,2444.855109678479,-1065.330896577497,0.9958407,0.035309732,0.08399261,0.0,-0.0561017,0.96400464,0.25989905,0.0,-0.0717923,-0.26353014,0.96197593,0.0,0.06756901,0.048989292,-0.6605816,1.0,0.9833742,-0.010799279,-0.1812697,0.0,0.0,0.9982301,-0.059470307,0.0,0.18159111,0.058481563,0.9816337,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.99388665,-0.0066405474,-0.11020484,0.0,0.0,0.9981895,-0.060147315,0.0,0.110404715,0.059779618,0.9920873,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13517898,0.08637185,0.9400883
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.3620439,1133.0,0.0,2466.9748321762236,-1045.6198863607692,0.99599785,0.035434883,0.08205185,0.0,-0.055495523,0.9648241,0.25697157,0.0,-0.07005984,-0.26049665,0.96292937,0.0,0.06751852,0.048649494,-0.66035986,1.0,0.9833391,-0.010568,-0.18147376,0.0,0.0,0.9983087,-0.058135826,0.0,0.1817812,0.057167225,0.9816759,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.99386626,-0.0065025617,-0.110397086,0.0,0.0,0.99826974,-0.058799658,0.0,0.110588424,0.058439005,0.99214673,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13533238,0.08511717,0.93992925
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.378582,1133.0,0.0,2461.194266953806,-1102.3588354409212,0.9960662,0.035610527,0.08114285,0.0,-0.055351663,0.965113,0.2559158,0.0,-0.069198735,-0.2594004,0.9632877,0.0,0.06749156,0.048755802,-0.660461,1.0,0.9837128,-0.009490609,-0.17949653,0.0,0.0,0.9986051,-0.05279974,0.0,0.17974725,0.051939778,0.9823406,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.9941078,-0.005788317,-0.108240925,0.0,0.0,0.9985732,-0.05339993,0.0,0.10839558,0.05308529,0.99268943,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13316257,0.08005157,0.93874973
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.3952188,1133.0,0.0,2431.9974878641565,-1046.989435659619,0.9959096,0.03605738,0.08284976,0.0,-0.05632057,0.9647299,0.257147,0.0,-0.07065561,-0.26076132,0.96281445,0.0,0.06749829,0.04951107,-0.66138506,1.0,0.9838436,-0.010331277,-0.17873172,0.0,0.0,0.9983336,-0.05770694,0.0,0.17903006,0.056774605,0.98220414,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.9941759,-0.0062888246,-0.10758559,0.0,0.0,0.99829584,-0.05835454,0.0,0.107769236,0.058014683,0.99248177,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13273631,0.08470402,0.94018644
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.4122791,1133.0,0.0,2493.443605233365,-1014.381310271466,0.9957632,0.036129083,0.08455805,0.0,-0.0569479,0.96430266,0.25860646,0.0,-0.07219635,-0.26232624,0.96227473,0.0,0.06748213,0.04988598,-0.6615922,1.0,0.9826817,-0.011319678,-0.18495592,0.0,0.0,0.9981324,-0.06108773,0.0,0.18530199,0.060029794,0.98084646,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.9934409,-0.007066338,-0.11412825,0.0,0.0,0.9980888,-0.061797433,0.0,0.11434679,0.0613921,0.9915422,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13901255,0.0880105,0.9414775
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.4288092,1133.0,0.0,2480.84072991619,-1007.4182393494552,0.99565053,0.035882454,0.08598015,0.0,-0.05730471,0.96350485,0.26148528,0.0,-0.07345956,-0.265275,0.9613703,0.0,0.067522496,0.050146,-0.66172236,1.0,0.98260313,-0.011955017,-0.18533257,0.0,0.0,0.99792606,-0.06437197,0.0,0.18571773,0.06325211,0.9805653,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.9933851,-0.0074775657,-0.11458624,0.0,0.0,0.9978774,-0.06511858,0.0,0.114829965,0.06468784,0.9912767,0.0,0.033613615,0.030939758,0.025775272,1.0,0.13954274,0.09113856,0.94215983
lucas,iPad Mini 6th,Down,Arms Extended,1715166860.4452028,1133.0,0.0,2496.630996465683,-996.9981131103098,0.9957466,0.034886137,0.08527508,0.0,-0.056307442,0.9630071,0.26352763,0.0,-0.07292705,-0.26720834,0.9608754,0.0,0.067510195,0.05020955,-0.66128427,1.0,0.98239857,-0.012506456,-0.18637778,0.0,0.0,0.9977562,-0.066952154,0.0,0.18679692,0.065773696,0.9801942,0.0,-0.033654843,0.030981457,0.025798827,1.0,0.99325037,-0.007856128,-0.11572295,0.0,0.0,0.9977035,-0.06773147,0.0,0.115989305,0.06727432,0.9909695,0.0,0.033613615,0.030939758,0.025775272,1.0,0.14069238,0.093611896,0.94272214
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.8954902,1133.0,0.0,390.22088036175785,-2279.576919583824,0.9893378,0.08222559,0.12020581,0.0,-0.09024619,0.993933,0.06286934,0.0,-0.11430709,-0.07304716,0.9907562,0.0,0.06633452,0.074766114,-0.6742496,1.0,0.99923974,0.008942368,-0.037946492,0.0,0.0,0.9733383,0.22937429,0.0,0.038985923,-0.22919992,0.9725984,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.99934554,-0.008296503,0.035210192,0.0,0.0,0.97334474,0.22934715,0.0,-0.03617443,-0.22919706,0.97270775,0.0,0.03364866,0.030939039,0.025724623,1.0,0.0012371907,-0.18017817,0.9211154
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.912198,1133.0,0.0,348.76827502579204,-1590.9818377063032,0.9913421,0.08520958,0.099901356,0.0,-0.09201457,0.993594,0.06560658,0.0,-0.09367108,-0.07423095,0.99283206,0.0,0.06798219,0.07467992,-0.67107475,1.0,0.999836,0.0034212512,-0.017791044,0.0,0.0,0.98200756,0.18884191,0.0,0.018117014,-0.18881091,0.98184645,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.998385,-0.010710138,0.055790767,0.0,0.0,0.98206794,0.1885273,0.0,-0.056809478,-0.18822284,0.980482,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.017430576,-0.14166713,0.9234048
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.928883,1133.0,0.0,476.4402100420374,-1675.8753428759537,0.99280447,0.0895768,0.07946737,0.0,-0.09518566,0.99300605,0.06984545,0.0,-0.07265506,-0.076907046,0.9943874,0.0,0.06928717,0.07503547,-0.67098755,1.0,0.99999416,0.000652241,-0.0033514025,0.0,0.0,0.98158354,0.19103317,0.0,0.0034142812,-0.19103207,0.9815779,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.9974462,-0.013606712,0.070112996,0.0,0.0,0.98168445,0.19051386,0.0,-0.07142111,-0.19002736,0.97917753,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.03063113,-0.1437246,0.92343724
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.945644,1133.0,0.0,762.9402269293943,-2560.229720232055,0.9935185,0.09399044,0.06392841,0.0,-0.09844973,0.99263424,0.0706023,0.0,-0.05682158,-0.07643843,0.99545383,0.0,0.07039455,0.07503687,-0.66968167,1.0,0.9999983,-0.00045941756,0.0018290856,0.0,0.0,0.9698742,0.24360654,0.0,-0.0018858999,-0.24360612,0.96987253,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.99708027,-0.018547067,0.07407385,0.0,0.0,0.9700542,0.24288814,0.0,-0.07636052,-0.24217898,0.967222,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.03539632,-0.19545944,0.9272819
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.9625192,1133.0,0.0,877.507969619721,-2264.0507708365526,0.9938979,0.098519206,0.049606867,0.0,-0.10192672,0.9922102,0.07162343,0.0,-0.04216417,-0.076242626,0.9961974,0.0,0.07121684,0.075038806,-0.66883695,1.0,0.99996984,-0.0017711667,0.0075617135,0.0,0.0,0.973648,0.22805583,0.0,-0.0077663725,-0.22804897,0.9736187,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.9966174,-0.018678192,0.08003026,0.0,0.0,0.9738291,0.22728112,0.0,-0.08218101,-0.22651233,0.97053504,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.04069842,-0.18020219,0.92733914
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.9793348,1133.0,0.0,918.4102737528133,-2055.863403568118,0.994011,0.10280307,0.03706276,0.0,-0.105270766,0.99181336,0.07227887,0.0,-0.029328868,-0.07574762,0.9966957,0.0,0.07212893,0.075242214,-0.6692584,1.0,0.9998427,-0.0038233253,0.017316762,0.0,0.0,0.97648275,0.21559522,0.0,-0.017733812,-0.21556132,0.9763292,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.9957611,-0.019748041,0.0898321,0.0,0.0,0.9766787,0.21470603,0.0,-0.09197711,-0.21379593,0.97253877,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.04970037,-0.16827197,0.92807657
lucas,iPad Mini 6th,Left,Arms Extended,1715166865.996345,1133.0,0.0,1022.7917903286266,-1707.689776099573,0.9939322,0.10719614,0.02465497,0.0,-0.10874693,0.99132097,0.07387195,0.0,-0.016522203,-0.07610484,0.99696296,0.0,0.07297059,0.07544856,-0.6695285,1.0,0.9997685,-0.004178214,0.02110953,0.0,0.0,0.9809692,0.19416344,0.0,-0.021519056,-0.19411848,0.9807421,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.99540377,-0.018511593,0.09396114,0.0,0.0,0.9811402,0.19329764,0.0,-0.0957673,-0.1924092,0.9766306,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.053103965,-0.14752917,0.92743003
lucas,iPad Mini 6th,Left,Arms Extended,1715166866.012152,1133.0,0.0,1022.5710865315491,-1224.1411442812973,0.99387604,0.1092336,0.01668693,0.0,-0.11017597,0.9911607,0.07390281,0.0,-0.008466758,-0.075288735,0.9971258,0.0,0.073744625,0.07555721,-0.6699799,1.0,0.9996591,-0.0042692674,0.025754038,0.0,0.0,0.9865368,0.16353898,0.0,-0.0261055,-0.16348325,0.9862006,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.9949575,-0.016322374,0.098960005,0.0,0.0,0.98666894,0.16274029,0.0,-0.10029707,-0.16191968,0.98169374,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.057241242,-0.11852993,0.9273621
lucas,iPad Mini 6th,Left,Arms Extended,1715166866.028878,1133.0,0.0,1001.8995175446112,-783.7276734686275,0.993857,0.11004141,0.011798974,0.0,-0.110616274,0.99108136,0.074309625,0.0,-0.0035166182,-0.07515828,0.99716544,0.0,0.07417919,0.075716935,-0.67034185,1.0,0.99958545,-0.0038458954,0.028531188,0.0,0.0,0.9910369,0.13358799,0.0,-0.028789228,-0.13353263,0.9906261,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.99468726,-0.013680698,0.10203051,0.0,0.0,0.9911302,0.13289508,0.0,-0.1029436,-0.13218905,0.9858646,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.059663188,-0.09059996,0.92734545
lucas,iPad Mini 6th,Left,Arms Extended,1715166866.045984,1133.0,0.0,1051.5566287547585,-563.2790053904527,0.9938709,0.11024501,0.00814826,0.0,-0.110545665,0.9910819,0.074406415,0.0,0.00012733291,-0.07485115,0.99719477,0.0,0.07456381,0.075836584,-0.6705254,1.0,0.9996336,-0.003212221,0.026874011,0.0,0.0,0.992932,0.11868407,0.0,-0.027065307,-0.118640594,0.99256825,0.0,-0.033696115,0.0309824,0.025747428,1.0,0.99485606,-0.011960826,0.10058998,0.0,0.0,0.9930047,0.11807494,0.0,-0.1012986,-0.117467575,0.9878968,0.0,0.03364866,0.030939039,0.025724623,1.0,-0.05808918,-0.07674504,0.9266842
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.463203,1133.0,0.0,1621.4526567872115,-722.6452201116742,0.91372126,0.119869575,-0.38825867,0.0,-0.07873879,0.98961884,0.12022882,0.0,0.39863977,-0.079284616,0.9136741,0.0,0.111345805,0.07841433,-0.6736845,1.0,0.9007432,-0.042128406,0.43230405,0.0,0.0,0.99528515,0.096991405,0.0,-0.43435192,-0.08736435,0.89649636,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.8746134,-0.045648746,0.4826669,0.0,0.0,0.99555737,0.094155915,0.0,-0.48482072,-0.08235004,0.87072796,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48365152,-0.0698728,0.9590064
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.47984,1133.0,0.0,1624.39333406959,-736.9434410174063,0.9134406,0.120129235,-0.38883844,0.0,-0.07869201,0.98954624,0.12085467,0.0,0.39929184,-0.079795085,0.9133448,0.0,0.11129014,0.07849786,-0.6734865,1.0,0.90055877,-0.04247419,0.43265435,0.0,0.0,0.9952157,0.097701505,0.0,-0.43473423,-0.087985955,0.8962503,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.87443084,-0.046014365,0.48296303,0.0,0.0,0.9954919,0.09484562,0.0,-0.4851501,-0.082935944,0.8704889,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48433262,-0.07068339,0.95940584
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.4964561,1133.0,0.0,1615.902931671443,-741.5531668587932,0.91306484,0.12011267,-0.38972464,0.0,-0.0786111,0.9895584,0.120807,0.0,0.40016574,-0.079667956,0.91297334,0.0,0.11118134,0.07852104,-0.6731885,1.0,0.89996105,-0.04289054,0.43385544,0.0,0.0,0.995149,0.09837949,0.0,-0.43597034,-0.088537715,0.8955954,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.8738173,-0.046437737,0.4840317,0.0,0.0,0.99542934,0.095500946,0.0,-0.4862542,-0.08345039,0.8698235,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48617142,-0.07152286,0.9599369
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.5126948,1133.0,0.0,1591.355563031407,-735.5166120069234,0.91334206,0.11983994,-0.38915873,0.0,-0.078642964,0.989632,0.12018113,0.0,0.39952636,-0.07916192,0.91329736,0.0,0.111197636,0.07846763,-0.67327297,1.0,0.8994466,-0.042981874,0.4349116,0.0,0.0,0.9951518,0.09834985,0.0,-0.43703035,-0.088460445,0.89508605,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.8732869,-0.04651301,0.48498103,0.0,0.0,0.9954324,0.0954688,0.0,-0.4872064,-0.08337165,0.86929804,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48770225,-0.07158901,0.96028924
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.5298629,1133.0,0.0,1575.9277173618632,-725.7563021455223,0.9139878,0.119900204,-0.38762093,0.0,-0.07898752,0.9896423,0.11987142,0.0,0.39797863,-0.078943826,0.91399175,0.0,0.11122792,0.078353725,-0.6732835,1.0,0.89967716,-0.042605903,0.43447182,0.0,0.0,0.99522614,0.097595535,0.0,-0.43655586,-0.087804474,0.8953822,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.87351584,-0.046117257,0.4846063,0.0,0.0,0.99550235,0.09473637,0.0,-0.48679572,-0.08275372,0.86958706,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.4868694,-0.0707176,0.9598283
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.5466661,1133.0,0.0,1547.5773201214047,-721.2148529553976,0.91448396,0.11969445,-0.3865133,0.0,-0.07898656,0.9896754,0.1195993,0.0,0.39683795,-0.07884227,0.9144964,0.0,0.11125341,0.07823272,-0.6733478,1.0,0.89928323,-0.04248878,0.43529782,0.0,0.0,0.99526995,0.09714684,0.0,-0.43736655,-0.08736253,0.89502966,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.8731064,-0.045972824,0.48535728,0.0,0.0,0.9955441,0.09429749,0.0,-0.48752967,-0.08233175,0.86921597,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.4879857,-0.070306405,0.9599842
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.563107,1133.0,0.0,1533.7022423274873,-723.8307858292512,0.91518587,0.11978019,-0.3848217,0.0,-0.0789751,0.98960274,0.1202061,0.0,0.3952189,-0.07961958,0.91513014,0.0,0.11135374,0.07825034,-0.673708,1.0,0.89949965,-0.042072132,0.434891,0.0,0.0,0.99535304,0.09629223,0.0,-0.43692133,-0.08661484,0.8953198,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.87332284,-0.04553206,0.48500937,0.0,0.0,0.99562234,0.09346775,0.0,-0.4871419,-0.081627525,0.8694998,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48722756,-0.06934064,0.9596004
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.579791,1133.0,0.0,1546.4915874905475,-729.9851513734952,0.9150238,0.12035442,-0.38502774,0.0,-0.07920887,0.9894802,0.121057086,0.0,0.39554706,-0.08027249,0.91493106,0.0,0.11130688,0.078263,-0.67358786,1.0,0.89979607,-0.04186954,0.43429723,0.0,0.0,0.99538493,0.09596264,0.0,-0.43631083,-0.08634681,0.8956435,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.87363124,-0.045325562,0.48447287,0.0,0.0,0.9956521,0.09314968,0.0,-0.48658848,-0.081378475,0.8698328,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48639446,-0.06894966,0.9594969
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.597508,1133.0,0.0,1562.840881075446,-730.1550779971551,0.9143251,0.11997545,-0.38680208,0.0,-0.07874389,0.98954934,0.12079596,0.0,0.39725217,-0.079988465,0.914217,0.0,0.111064315,0.07828693,-0.6728203,1.0,0.8997875,-0.042341214,0.43426883,0.0,0.0,0.9952804,0.09703984,0.0,-0.43632808,-0.087315254,0.895541,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.8736459,-0.045833617,0.48439872,0.0,0.0,0.9955534,0.09419887,0.0,-0.48656228,-0.08229646,0.86976117,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.48681292,-0.07017267,0.9603141
lucas,iPad Mini 6th,Right,Arms Extended,1715166871.612486,1133.0,0.0,1575.4306556906288,-737.3328283058377,0.91352963,0.119357355,-0.38886708,0.0,-0.07789412,0.9896208,0.12076089,0.0,0.3992447,-0.080028184,0.91334504,0.0,0.11089445,0.07839145,-0.67221636,1.0,0.8994483,-0.043018714,0.43490472,0.0,0.0,0.99514353,0.09843488,0.0,-0.43702713,-0.08853708,0.89508015,0.0,-0.033676162,0.031083329,0.025863962,1.0,0.87331,-0.046550456,0.48493567,0.0,0.0,0.9954243,0.095553815,0.0,-0.4871648,-0.083448105,0.869314,0.0,0.033627737,0.031035101,0.025838027,1.0,-0.4880634,-0.07176116,0.9610412
lucas,iPad Mini 6th,Middle,Arms Extended,1715166876.44684,0.0,372.0,742.1623223175214,633.1649326804117,0.9998264,0.015093488,0.010930702,0.0,-0.014954313,0.9998074,-0.012704418,0.0,-0.011120349,0.012538732,0.99985963,0.0,0.071640566,0.07840953,-0.70032614,1.0,0.9995982,-0.003410926,0.028137306,0.0,0.0,0.9927322,0.120343305,0.0,-0.028343296,-0.12029496,0.9923334,0.0,-0.033709593,0.031228079,0.025988303,1.0,0.99471986,-0.012285753,0.10188831,0.0,0.0,0.99280834,0.119713426,0.0,-0.102626346,-0.11908133,0.9875663,0.0,0.03366336,0.031184092,0.025961874,1.0,-0.059242252,-0.07797514,0.92646223
lucas,iPad Mini 6th,Middle,Arms Extended,1715166876.463472,0.0,372.0,743.1735148228059,631.8227801050728,0.99982953,0.0147724645,0.011071424,0.0,-0.0146314,0.9998122,-0.012715895,0.0,-0.011257162,0.012551762,0.9998577,0.0,0.07172131,0.07843343,-0.7004179,1.0,0.9996011,-0.0034021633,0.028032564,0.0,0.0,0.9927156,0.12048061,0.0,-0.02823826,-0.12043257,0.99231976,0.0,-0.033709593,0.031228079,0.025988303,1.0,0.99472946,-0.012288826,0.10179524,0.0,0.0,0.99279195,0.11985086,0.0,-0.10253432,-0.119219184,0.9875594,0.0,0.03366336,0.031184092,0.025961874,1.0,-0.05914359,-0.07808421,0.9263219
lucas,iPad Mini 6th,Middle,Arms Extended,1715166876.480524,0.0,372.0,745.5238476982267,634.7231034002905,0.99983656,0.014409852,0.010916819,0.0,-0.014272589,0.99981934,-0.0125489775,0.0,-0.0110956775,0.012391129,0.9998618,0.0,0.07183405,0.07852844,-0.70063686,1.0,0.99959683,-0.003414385,0.02818989,0.0,0.0,0.99274457,0.12024212,0.0,-0.028395915,-0.12019363,0.99234426,0.0,-0.033709593,0.031228079,0.025988303,1.0,0.9947123,-0.0122841615,0.10196278,0.0,0.0,0.9928207,0.11961198,0.0,-0.10270009,-0.11897951,0.987571,0.0,0.03366336,0.031184092,0.025961874,1.0,-0.05928209,-0.077849716,0.92619467
lucas,iPad Mini 6th,Middle,Arms Extended,1715166876.4969301,0.0,372.0,758.8787224349076,640.3318773005891,0.99985576,0.013723811,0.010001916,0.0,-0.013595525,0.99982584,-0.012783188,0.0,-0.010175611,0.012645371,0.9998682,0.0,0.07193686,0.078663714,-0.70097345,1.0,0.99959254,-0.003433635,0.028335707,0.0,0.0,0.99273795,0.12029697,0.0,-0.028542988,-0.12024795,0.9923335,0.0,-0.033709593,0.031228079,0.025988303,1.0,0.99469584,-0.012308711,0.102120556,0.0,0.0,0.9928143,0.11966508,0.0,-0.102859676,-0.119030364,0.9875483,0.0,0.03366336,0.031184092,0.025961874,1.0,-0.059409525,-0.077878915,0.9260154
lucas,iPad Mini 6th,Middle,Arms Extended,1715166876.513564,0.0,372.0,766.9249919103825,643.7196040852803,0.99987435,0.012975389,0.009116151,0.0,-0.012851804,0.99982643,-0.013486862,0.0,-0.009289575,0.013367989,0.99986744,0.0,0.072034664,0.078837745,-0.7011666,1.0,0.99957967,-0.0035092696,0.02877855,0.0,0.0,0.99264723,0.12104386,0.0,-0.028991718,-0.12099298,0.99223,0.0,-0.033709593,0.031228079,0.025988303,1.0,0.99464643,-0.012442128,0.10258463,0.0,0.0,0.99272496,0.12040411,0.0,-0.1033364,-0.11975952,0.98741037,0.0,0.03366336,0.031184092,0.025961874,1.0,-0.05980164,-0.07851627,0.92559284
lucas,iPad Mini 6th,Middle,Arms Extended,1715166876.530169,0.0,372.0,777.1327337763441,655.6862825385228,0.99989957,0.011870262,0.0077239075,0.0,-0.0117518,0.9998153,-0.015205844,0.0,-0.007902983,0.015113528,0.99985456,0.0,0.072074145,0.07895547,-0.7010118,1.0,0.99956155,-0.0036192515,0.02938819,0.0,0.0,0.99250185,0.122229844,0.0,-0.029610211,-0.12217625,0.9920667,0.0,-0.033709593,0.031228079,0.025988303,1.0,0.99458176,-0.0126391025,0.103186905,0.0,0.0,0.9925818,0.12157883,0.0,-0.103958085,-0.120920084,0.9872037,0.0,0.03366336,0.031184092,0.025961874,1.0,-0.060354292,-0.079591185,0.9254421
